Id,Category
505,0
506,10
507,8
508,10
509,10
510,2
511,0
512,9
513,9
514,0
515,2
516,9
517,6
518,5
519,3
520,2
521,3
522,10
523,3
524,2
525,2
526,3
527,1
528,6
529,5
530,5
531,0
532,4
533,3
534,9
535,10
536,9
537,0
538,0
539,8
540,1
541,0
542,1
543,2
544,3
545,0
546,0
547,4
548,3
549,5
550,1
551,2
552,9
553,9
554,0
555,2
556,0
557,3
558,9
559,2
560,0
561,5
562,5
563,2
564,5
565,4
566,5
567,2
568,9
569,3
570,9
571,2
572,3
573,5
574,2
575,4
576,2
577,3
578,0
579,2
580,2
581,5
582,2
583,9
584,9
585,10
586,2
587,2
588,3
589,5
590,2
591,10
592,9
593,5
594,9
595,9
596,0
597,2
598,4
599,0
600,5
601,10
602,3
603,9
604,6
605,9
606,4
607,5
608,5
609,5
610,9
611,9
612,5
613,5
614,2
615,10
616,3
617,6
618,4
619,2
620,7
621,10
622,0
623,2
624,5
625,0
626,3
627,2
628,2
629,3
630,0
631,0
632,2
633,2
634,0
635,2
636,3
637,0
638,5
639,6
640,10
641,3
642,0
643,3
644,3
645,9
646,4
647,5
648,2
649,3
650,1
651,10
652,5
653,2
654,2
655,5
656,2
657,5
658,2
659,9
660,2
661,9
662,0
663,9
664,9
665,0
666,10
667,5
668,9
669,4
670,2
671,3
672,9
673,3
674,5
675,5
676,3
677,8
678,2
679,3
680,2
681,3
682,5
683,5
684,10
685,9
686,10
687,4
688,10
689,2
690,2
691,9
692,2
693,5
694,3
695,9
696,9
697,8
698,9
699,3
700,3
701,10
702,10
703,0
704,3
705,10
706,9
707,2
708,5
709,9
710,9
711,2
712,10
713,9
714,4
715,3
716,4
717,10
718,3
719,9
720,3
721,5
722,4
723,8
724,2
725,9
726,5
727,3
728,5
729,0
730,0
731,3
732,2
733,5
734,0
735,2
736,3
737,5
738,2
739,9
740,9
741,3
742,0
743,3
744,9
745,2
746,10
747,2
748,3
749,4
750,5
751,2
752,0
753,5
754,2
755,10
756,2
757,10
758,4
759,9
760,2
761,4
762,0
763,9
764,8
765,2
766,2
767,9
768,2
769,9
770,0
771,0
772,0
773,8
774,5
775,2
776,9
777,5
778,10
779,10
780,4
781,1
782,5
783,3
784,2
785,4
786,0
787,0
788,2
789,10
790,10
791,5
792,3
793,9
794,1
795,5
796,9
797,9
798,0
799,9
800,0
801,3
802,5
803,5
804,3
805,3
806,3
807,5
808,10
809,8
810,9
811,4
812,2
813,5
814,4
815,3
816,6
817,2
818,9
819,2
820,8
821,3
822,5
823,10
824,5
825,9
826,4
827,0
828,5
829,0
830,0
831,6
832,2
833,3
834,0
835,4
836,5
837,3
838,2
839,0
840,5
841,6
842,0
843,9
844,0
845,2
846,3
847,5
848,3
849,9
850,4
851,1
852,0
853,3
854,10
855,9
856,10
857,5
858,1
859,5
860,3
861,2
862,0
863,3
864,3
865,0
866,2
867,10
868,0
869,2
870,0
871,10
872,5
873,0
874,9
875,0
876,8
877,5
878,2
879,10
880,5
881,5
882,10
883,9
884,5
885,2
886,5
887,5
888,5
889,4
890,6
891,9
892,5
893,9
894,0
895,2
896,3
897,5
898,0
899,2
900,4
901,10
902,9
903,3
904,5
905,6
906,2
907,5
908,3
909,9
910,10
911,9
912,9
913,2
914,0
915,10
916,4
917,0
918,0
919,4
920,0
921,5
922,9
923,10
924,4
925,2
926,5
927,1
928,4
929,9
930,1
931,2
932,0
933,4
934,0
935,5
936,2
937,2
938,0
939,5
940,9
941,3
942,2
943,10
944,3
945,10
946,0
947,9
948,10
949,10
950,0
951,10
952,10
953,0
954,0
955,2
956,4
957,5
958,10
959,5
960,2
961,3
962,5
963,10
964,2
965,10
966,5
967,5
968,2
969,9
970,9
971,0
972,2
973,5
974,3
975,5
976,0
977,5
978,3
979,0
980,3
981,9
982,0
983,9
984,10
985,2
986,5
987,2
988,3
989,9
990,5
991,1
992,5
993,1
994,3
995,0
996,3
997,2
998,9
999,6
1000,3
1001,5
1002,10
1003,0
1004,3
1005,0
1006,3
1007,5
1008,6
1009,0
1010,2
1011,3
1012,5
1013,5
1014,4
1015,5
1016,4
1017,5
1018,0
1019,9
1020,9
1021,9
1022,5
1023,2
1024,9
1025,2
1026,10
1027,0
1028,2
1029,5
1030,10
1031,4
1032,9
1033,4
1034,9
1035,9
1036,5
1037,4
1038,5
1039,1
1040,9
1041,5
1042,9
1043,0
1044,0
1045,9
1046,1
1047,5
1048,0
1049,9
1050,3
1051,0
1052,3
1053,5
1054,8
1055,5
1056,9
1057,5
1058,9
1059,9
1060,5
1061,0
1062,2
1063,10
1064,10
1065,2
1066,3
1067,4
1068,9
1069,9
1070,5
1071,3
1072,3
1073,9
1074,2
1075,0
1076,4
1077,5
1078,10
1079,10
1080,5
1081,5
1082,2
1083,5
1084,6
1085,3
1086,10
1087,4
1088,10
1089,0
1090,1
1091,5
1092,1
1093,4
1094,0
1095,2
1096,10
1097,2
1098,6
1099,6
1100,2
1101,1
1102,5
1103,9
1104,6
1105,9
1106,0
1107,10
1108,3
1109,3
1110,8
1111,9
1112,5
1113,5
1114,2
1115,3
1116,9
1117,2
1118,4
1119,6
1120,0
1121,3
1122,10
1123,0
1124,2
1125,2
1126,6
1127,3
1128,0
1129,0
1130,5
1131,5
1132,2
1133,3
1134,0
1135,2
1136,4
1137,9
1138,3
1139,0
1140,3
1141,1
1142,3
1143,2
1144,2
1145,0
1146,4
1147,5
1148,2
1149,10
1150,4
1151,0
1152,0
1153,0
1154,2
1155,0
1156,5
1157,5
1158,2
1159,3
1160,9
1161,3
1162,9
1163,9
1164,9
1165,2
1166,2
1167,5
1168,0
1169,5
1170,0
1171,9
1172,0
1173,2
1174,8
1175,8
1176,10
1177,0
1178,0
1179,9
1180,0
1181,5
1182,9
1183,10
1184,2
1185,6
1186,9
1187,2
1188,2
1189,9
1190,7
1191,3
1192,5
1193,5
1194,10
1195,3
1196,9
1197,5
1198,0
1199,5
1200,2
1201,0
1202,9
1203,0
1204,8
1205,0
1206,3
1207,9
1208,2
1209,3
1210,3
1211,8
1212,5
1213,10
1214,5
1215,2
1216,8
1217,5
1218,9
1219,3
1220,5
1221,2
1222,9
1223,1
1224,2
1225,3
1226,10
1227,3
1228,10
1229,9
1230,2
1231,4
1232,10
1233,5
1234,2
1235,3
1236,5
1237,0
1238,4
1239,9
1240,5
1241,9
1242,5
1243,3
1244,4
1245,3
1246,5
1247,5
1248,0
1249,5
1250,0
1251,0
1252,10
1253,5
1254,5
1255,3
1256,4
1257,10
1258,2
1259,3
1260,10
1261,0
1262,2
1263,3
1264,4
1265,1
1266,5
1267,10
1268,10
1269,9
1270,9
1271,0
1272,2
1273,0
1274,2
1275,1
1276,5
1277,0
1278,3
1279,9
1280,2
1281,1
1282,1
1283,5
1284,3
1285,5
1286,9
1287,8
1288,10
1289,0
1290,2
1291,8
1292,5
1293,0
1294,4
1295,5
1296,2
1297,0
1298,3
1299,0
1300,4
1301,2
1302,2
1303,0
1304,8
1305,10
1306,2
1307,0
1308,2
1309,8
1310,5
1311,3
1312,2
1313,9
1314,0
1315,3
1316,3
1317,2
1318,5
1319,10
1320,5
1321,0
1322,3
1323,9
1324,0
1325,2
1326,5
1327,5
1328,0
1329,0
1330,10
1331,4
1332,2
1333,1
1334,5
1335,4
1336,3
1337,3
1338,0
1339,9
1340,2
1341,8
1342,0
1343,9
1344,9
1345,10
1346,3
1347,0
1348,1
1349,3
1350,9
1351,5
1352,5
1353,1
1354,0
1355,10
1356,2
1357,9
1358,2
1359,9
1360,4
1361,9
1362,5
1363,5
1364,0
1365,3
1366,8
1367,4
1368,8
1369,9
1370,5
1371,9
1372,5
1373,2
1374,2
1375,0
1376,10
1377,2
1378,9
1379,0
1380,0
1381,9
1382,8
1383,10
1384,5
1385,10
1386,3
1387,0
1388,9
1389,4
1390,9
1391,4
1392,1
1393,5
1394,2
1395,2
1396,10
1397,2
1398,8
1399,5
1400,1
1401,9
1402,4
1403,5
1404,6
1405,5
1406,10
1407,5
1408,5
1409,2
1410,5
1411,0
1412,3
1413,1
1414,2
1415,2
1416,5
1417,0
1418,5
1419,5
1420,6
1421,0
1422,3
1423,0
1424,6
1425,2
1426,0
1427,10
1428,5
1429,0
1430,9
1431,0
1432,4
1433,5
1434,2
1435,0
1436,8
1437,3
1438,5
1439,2
1440,4
1441,3
1442,9
1443,3
1444,10
1445,2
1446,2
1447,10
1448,3
1449,0
1450,0
1451,4
1452,4
1453,4
1454,9
1455,3
1456,9
1457,4
1458,0
1459,0
1460,10
1461,2
1462,1
1463,2
1464,2
1465,4
1466,2
1467,9
1468,3
1469,4
1470,5
1471,1
1472,2
1473,5
1474,0
1475,10
1476,9
1477,5
1478,0
1479,5
1480,1
1481,5
1482,9
1483,4
1484,10
1485,5
1486,4
1487,4
1488,0
1489,0
1490,2
1491,5
1492,8
1493,0
1494,10
1495,9
1496,9
1497,0
1498,4
1499,6
1500,4
1501,1
1502,2
1503,9
1504,10
1505,9
1506,5
1507,3
1508,5
1509,9
1510,2
1511,5
1512,3
1513,3
1514,2
1515,9
1516,5
1517,5
1518,9
1519,1
1520,2
1521,3
1522,9
1523,5
1524,4
1525,5
1526,3
1527,6
1528,5
1529,3
1530,10
1531,8
1532,6
1533,4
1534,5
1535,3
1536,0
1537,5
1538,0
1539,6
1540,9
1541,10
1542,9
1543,0
1544,6
1545,6
1546,9
1547,0
1548,4
1549,9
1550,2
1551,2
1552,5
1553,3
1554,5
1555,0
1556,5
1557,2
1558,9
1559,0
1560,3
1561,2
1562,3
1563,6
1564,9
1565,0
1566,8
1567,3
1568,2
1569,5
1570,3
1571,2
1572,10
1573,2
1574,10
1575,4
1576,2
1577,3
1578,2
1579,10
1580,9
1581,4
1582,0
1583,9
1584,10
1585,0
1586,6
1587,5
1588,4
1589,3
1590,2
1591,10
1592,5
1593,10
1594,0
1595,5
1596,5
1597,10
1598,0
1599,10
1600,8
1601,4
1602,5
1603,0
1604,0
1605,2
1606,10
1607,5
1608,3
1609,2
1610,5
1611,2
1612,9
1613,0
1614,6
1615,0
1616,3
1617,2
1618,0
1619,2
1620,0
1621,3
1622,2
1623,3
1624,9
1625,2
1626,6
1627,1
1628,10
1629,1
1630,5
1631,2
1632,2
1633,3
1634,2
1635,3
1636,0
1637,3
1638,5
1639,3
1640,5
1641,0
1642,5
1643,3
1644,0
1645,2
1646,1
1647,8
1648,3
1649,9
1650,9
1651,8
1652,0
1653,3
1654,9
1655,1
1656,2
1657,10
1658,5
1659,2
1660,0
1661,9
1662,1
1663,5
1664,4
1665,5
1666,0
1667,2
1668,3
1669,2
1670,0
1671,4
1672,9
1673,2
1674,9
1675,9
1676,1
1677,6
1678,5
1679,0
1680,3
1681,10
1682,5
1683,3
1684,5
1685,5
1686,5
1687,5
1688,0
1689,3
1690,2
1691,5
1692,5
1693,4
1694,5
1695,9
1696,8
1697,9
1698,9
1699,5
1700,10
1701,6
1702,4
1703,3
1704,2
1705,3
1706,0
1707,10
1708,3
1709,0
1710,0
1711,10
1712,5
1713,4
1714,0
1715,3
1716,9
1717,5
1718,9
1719,5
1720,2
1721,2
1722,0
1723,5
1724,2
1725,2
1726,3
1727,8
1728,3
1729,5
1730,1
1731,5
1732,0
1733,2
1734,2
1735,0
1736,0
1737,10
1738,10
1739,9
1740,5
1741,3
1742,8
1743,5
1744,1
1745,0
1746,5
1747,0
1748,6
1749,4
1750,0
1751,5
1752,0
1753,10
1754,0
1755,4
1756,0
1757,3
1758,4
1759,3
1760,0
1761,0
1762,0
1763,9
1764,2
1765,9
1766,0
1767,5
1768,0
1769,8
1770,5
1771,5
1772,10
1773,5
1774,0
1775,5
1776,10
1777,5
1778,0
1779,5
1780,3
1781,8
1782,9
1783,9
1784,4
1785,3
1786,9
1787,10
1788,2
1789,8
1790,0
1791,3
1792,9
1793,3
1794,5
1795,9
1796,2
1797,5
1798,5
1799,3
1800,3
1801,3
1802,5
1803,3
1804,6
1805,0
1806,9
1807,5
1808,2
1809,3
1810,4
1811,4
1812,3
1813,2
1814,10
1815,2
1816,5
1817,0
1818,5
1819,10
1820,7
1821,10
1822,2
1823,5
1824,3
1825,3
1826,1
1827,2
1828,9
1829,2
1830,5
1831,2
1832,0
1833,9
1834,0
1835,1
1836,10
1837,6
1838,10
1839,2
1840,9
1841,2
1842,5
1843,4
1844,0
1845,5
1846,2
1847,5
1848,3
1849,1
1850,2
1851,5
1852,3
1853,4
1854,10
1855,3
1856,9
1857,0
1858,0
1859,0
1860,8
1861,2
1862,8
1863,3
1864,2
1865,10
1866,2
1867,5
1868,1
1869,9
1870,1
1871,2
1872,0
1873,2
1874,5
1875,10
1876,8
1877,3
1878,5
1879,5
1880,0
1881,8
1882,5
1883,0
1884,4
1885,3
1886,9
1887,4
1888,8
1889,5
1890,0
1891,9
1892,8
1893,5
1894,3
1895,0
1896,9
1897,8
1898,2
1899,0
1900,0
1901,3
1902,3
1903,5
1904,5
1905,2
1906,4
1907,5
1908,9
1909,0
1910,10
1911,0
1912,3
1913,3
1914,4
1915,9
1916,5
1917,5
1918,2
1919,2
1920,2
1921,2
1922,10
1923,0
1924,6
1925,9
1926,5
1927,3
1928,8
1929,3
1930,4
1931,8
1932,3
1933,1
1934,5
1935,5
1936,10
1937,0
1938,3
1939,2
1940,4
1941,3
1942,4
1943,9
1944,4
1945,1
1946,3
1947,0
1948,10
1949,5
1950,2
1951,9
1952,0
1953,4
1954,0
1955,3
1956,2
1957,2
1958,9
1959,2
1960,9
1961,10
1962,3
1963,5
1964,5
1965,5
1966,5
1967,9
1968,3
1969,5
1970,9
1971,5
1972,5
1973,3
1974,3
1975,3
1976,9
1977,0
1978,9
1979,4
1980,5
1981,3
1982,3
1983,5
1984,1
1985,2
1986,9
1987,5
1988,3
1989,0
1990,2
1991,0
1992,8
1993,7
1994,2
1995,0
1996,0
1997,5
1998,8
1999,1
2000,5
2001,5
2002,10
2003,4
2004,10
2005,2
2006,10
2007,2
2008,9
2009,5
2010,3
2011,3
2012,7
2013,9
2014,3
2015,5
2016,4
2017,3
2018,9
2019,0
2020,3
2021,3
2022,0
2023,9
2024,4
2025,4
2026,3
2027,3
2028,4
2029,0
2030,10
2031,8
2032,5
2033,4
2034,2
2035,2
2036,5
2037,6
2038,5
2039,6
2040,9
2041,3
2042,3
2043,3
2044,5
2045,4
2046,0
2047,3
2048,2
2049,6
2050,3
2051,3
2052,3
2053,2
2054,0
2055,4
2056,1
2057,10
2058,1
2059,5
2060,0
2061,2
2062,9
2063,0
2064,1
2065,5
2066,2
2067,9
2068,5
2069,3
2070,5
2071,9
2072,2
2073,2
2074,2
2075,9
2076,8
2077,6
2078,6
2079,5
2080,1
2081,4
2082,5
2083,4
2084,0
2085,5
2086,9
2087,2
2088,0
2089,1
2090,9
2091,0
2092,0
2093,0
2094,5
2095,8
2096,8
2097,5
2098,0
2099,10
2100,0
2101,5
2102,3
2103,5
2104,5
2105,2
2106,5
2107,9
2108,5
2109,2
2110,4
2111,0
2112,3
2113,9
2114,5
2115,9
2116,6
2117,5
2118,10
2119,0
2120,9
2121,3
2122,9
2123,0
2124,5
2125,3
2126,10
2127,4
2128,0
2129,10
2130,6
2131,5
2132,9
2133,10
2134,1
2135,5
2136,0
2137,6
2138,4
2139,3
2140,10
2141,9
2142,4
2143,3
2144,6
2145,4
2146,4
2147,3
2148,0
2149,8
2150,2
2151,3
2152,3
2153,3
2154,0
2155,0
2156,10
2157,2
2158,2
2159,5
2160,6
2161,0
2162,0
2163,0
2164,10
2165,0
2166,1
2167,10
2168,9
2169,0
2170,3
2171,3
2172,0
2173,5
2174,0
2175,0
2176,2
2177,3
2178,1
2179,2
2180,3
2181,5
2182,2
2183,5
2184,9
2185,2
2186,9
2187,0
2188,5
2189,3
2190,10
2191,9
2192,5
2193,9
2194,9
2195,2
2196,0
2197,9
2198,10
2199,5
2200,4
2201,2
2202,3
2203,5
2204,0
2205,0
2206,2
2207,2
2208,0
2209,5
2210,2
2211,4
2212,9
2213,0
2214,2
2215,10
2216,4
2217,4
2218,3
2219,3
2220,9
2221,9
2222,9
2223,3
2224,5
2225,1
2226,2
2227,2
2228,3
2229,9
2230,4
2231,5
2232,3
2233,8
2234,10
2235,6
2236,4
2237,2
2238,0
2239,10
2240,10
2241,2
2242,8
2243,5
2244,9
2245,3
2246,4
2247,5
2248,5
2249,0
2250,9
2251,3
2252,6
2253,3
2254,8
2255,10
2256,0
2257,0
2258,5
2259,9
2260,4
2261,9
2262,4
2263,9
2264,10
2265,0
2266,0
2267,4
2268,9
2269,2
2270,10
2271,9
2272,10
2273,8
2274,6
2275,1
2276,2
2277,0
2278,4
2279,8
2280,0
2281,3
2282,3
2283,9
2284,3
2285,9
2286,2
2287,3
2288,0
2289,1
2290,2
2291,2
2292,10
2293,1
2294,0
2295,9
2296,0
2297,2
2298,0
2299,8
2300,0
2301,9
2302,8
2303,5
2304,9
2305,1
2306,9
2307,2
2308,10
2309,9
2310,5
2311,3
2312,5
2313,0
2314,2
2315,3
2316,9
2317,3
2318,2
2319,9
2320,2
2321,2
2322,5
2323,3
2324,5
2325,10
2326,5
2327,5
2328,3
2329,6
2330,3
2331,2
2332,0
2333,3
2334,5
2335,3
2336,4
2337,3
2338,9
2339,3
2340,2
2341,4
2342,5
2343,9
2344,4
2345,9
2346,4
2347,2
2348,4
2349,3
2350,9
2351,0
2352,3
2353,0
2354,9
2355,0
2356,5
2357,9
2358,2
2359,3
2360,4
2361,6
2362,1
2363,9
2364,3
2365,3
2366,5
2367,4
2368,0
2369,0
2370,2
2371,0
2372,5
2373,10
2374,5
2375,2
2376,5
2377,8
2378,9
2379,2
2380,3
2381,5
2382,3
2383,9
2384,5
2385,4
2386,5
2387,9
2388,9
2389,0
2390,6
2391,5
2392,0
2393,0
2394,0
2395,5
2396,0
2397,2
2398,5
2399,0
2400,5
2401,0
2402,3
2403,2
2404,3
2405,10
2406,2
2407,10
2408,9
2409,3
2410,5
2411,2
2412,2
2413,5
2414,8
2415,2
2416,2
2417,0
2418,3
2419,5
2420,8
2421,0
2422,8
2423,5
2424,9
2425,1
2426,0
2427,10
2428,9
2429,6
2430,5
2431,4
2432,8
2433,5
2434,5
2435,9
2436,4
2437,3
2438,2
2439,9
2440,5
2441,9
2442,8
2443,4
2444,10
2445,3
2446,2
2447,8
2448,2
2449,5
2450,9
2451,8
2452,9
2453,0
2454,0
2455,3
2456,5
2457,10
2458,2
2459,0
2460,10
2461,2
2462,5
2463,2
2464,1
2465,3
2466,9
2467,0
2468,3
2469,3
2470,2
2471,0
2472,9
2473,5
2474,2
2475,9
2476,3
2477,4
2478,10
2479,3
2480,9
2481,5
2482,2
2483,2
2484,10
2485,1
2486,2
2487,9
2488,9
2489,5
2490,4
2491,6
2492,5
2493,5
2494,5
2495,9
2496,4
2497,2
2498,0
2499,2
2500,0
2501,9
2502,5
2503,9
2504,5
2505,9
2506,3
2507,7
2508,10
2509,9
2510,10
2511,3
2512,0
2513,4
2514,9
2515,2
2516,0
2517,5
2518,9
2519,2
2520,8
2521,2
2522,3
2523,0
2524,9
2525,2
2526,5
2527,8
2528,4
2529,8
2530,2
2531,9
2532,9
2533,5
2534,6
2535,0
2536,3
2537,8
2538,3
2539,10
2540,3
2541,2
2542,3
2543,5
2544,9
2545,0
2546,4
2547,0
2548,10
2549,10
2550,2
2551,5
2552,9
2553,5
2554,0
2555,5
2556,9
2557,3
2558,4
2559,3
2560,5
2561,0
2562,3
2563,1
2564,9
2565,1
2566,1
2567,2
2568,2
2569,5
2570,9
2571,10
2572,0
2573,2
2574,9
2575,3
2576,5
2577,10
2578,9
2579,5
2580,10
2581,3
2582,3
2583,0
2584,10
2585,5
2586,3
2587,4
2588,2
2589,9
2590,2
2591,2
2592,0
2593,2
2594,0
2595,10
2596,2
2597,9
2598,3
2599,2
2600,10
2601,0
2602,2
2603,4
2604,3
2605,3
2606,1
2607,6
2608,2
2609,5
2610,9
2611,5
2612,3
2613,2
2614,2
2615,5
2616,2
2617,1
2618,5
2619,3
2620,9
2621,10
2622,5
2623,9
2624,2
2625,9
2626,9
2627,9
2628,3
2629,2
2630,1
2631,3
2632,5
2633,2
2634,4
2635,3
2636,9
2637,9
2638,5
2639,5
2640,2
2641,5
2642,5
2643,4
2644,8
2645,9
2646,5
2647,5
2648,0
2649,9
2650,3
2651,3
2652,3
2653,1
2654,10
2655,10
2656,0
2657,3
2658,0
2659,8
2660,0
2661,6
2662,4
2663,9
2664,4
2665,10
2666,2
2667,10
2668,8
2669,4
2670,9
2671,3
2672,10
2673,2
2674,3
2675,5
2676,9
2677,0
2678,0
2679,0
2680,9
2681,0
2682,10
2683,2
2684,5
2685,3
2686,0
2687,5
2688,5
2689,0
2690,9
2691,5
2692,0
2693,0
2694,3
2695,9
2696,8
2697,3
2698,4
2699,10
2700,3
2701,8
2702,8
2703,9
2704,10
2705,9
2706,3
2707,9
2708,3
2709,5
2710,5
2711,9
2712,9
2713,4
2714,10
2715,9
2716,5
2717,0
2718,3
2719,5
2720,9
2721,5
2722,5
2723,4
2724,4
2725,5
2726,9
2727,9
2728,2
2729,4
2730,4
2731,0
2732,0
2733,0
2734,0
2735,9
2736,3
2737,10
2738,0
2739,2
2740,3
2741,2
2742,9
2743,5
2744,3
2745,3
2746,9
2747,5
2748,10
2749,2
2750,9
2751,0
2752,5
2753,3
2754,5
2755,0
2756,9
2757,2
2758,5
2759,10
2760,2
2761,3
2762,0
2763,3
2764,9
2765,5
2766,6
2767,2
2768,10
2769,0
2770,9
2771,0
2772,4
2773,0
2774,2
2775,0
2776,5
2777,3
2778,3
2779,0
2780,5
2781,3
2782,9
2783,5
2784,0
2785,5
2786,2
2787,3
2788,9
2789,5
2790,0
2791,3
2792,0
2793,10
2794,5
2795,9
2796,4
2797,2
2798,3
2799,3
2800,0
2801,0
2802,2
2803,10
2804,4
2805,9
2806,10
2807,5
2808,8
2809,1
2810,3
2811,5
2812,8
2813,3
2814,2
2815,10
2816,9
2817,4
2818,10
2819,2
2820,5
2821,5
2822,1
2823,5
2824,3
2825,5
2826,0
2827,0
2828,1
2829,0
2830,5
2831,9
2832,0
2833,5
2834,10
2835,8
2836,10
2837,9
2838,5
2839,5
2840,0
2841,6
2842,5
2843,4
2844,3
2845,0
2846,0
2847,0
2848,5
2849,4
2850,2
2851,3
2852,10
2853,2
2854,10
2855,9
2856,5
2857,5
2858,2
2859,0
2860,9
2861,9
2862,9
2863,4
2864,8
2865,5
2866,5
2867,2
2868,3
2869,2
2870,4
2871,6
2872,2
2873,2
2874,3
2875,3
2876,5
2877,9
2878,0
2879,10
2880,3
2881,3
2882,10
2883,9
2884,4
2885,9
2886,3
2887,2
2888,10
2889,9
2890,9
2891,2
2892,2
2893,2
2894,2
2895,2
2896,4
2897,1
2898,4
2899,2
2900,9
2901,10
2902,8
2903,3
2904,5
2905,0
2906,10
2907,5
2908,9
2909,2
2910,0
2911,2
2912,5
2913,5
2914,9
2915,2
2916,2
2917,7
2918,5
2919,3
2920,5
2921,3
2922,5
2923,0
2924,2
2925,8
2926,9
2927,3
2928,4
2929,5
2930,9
2931,3
2932,2
2933,0
2934,9
2935,8
2936,1
2937,9
2938,4
2939,9
2940,3
2941,4
2942,5
2943,3
2944,5
2945,3
2946,6
2947,3
2948,4
2949,2
2950,10
2951,5
2952,4
2953,6
2954,3
2955,10
2956,8
2957,0
2958,8
2959,1
2960,5
2961,0
2962,9
2963,4
2964,9
2965,3
2966,0
2967,9
2968,0
2969,2
2970,4
2971,4
2972,9
2973,4
2974,0
2975,5
2976,5
2977,3
2978,10
2979,4
2980,5
2981,3
2982,2
2983,2
2984,7
2985,7
2986,3
2987,2
2988,3
2989,9
2990,6
2991,5
2992,5
2993,1
2994,9
2995,3
2996,9
